1.790000000000000000e+03,6.486628515064299583e+09,-2.935768666536084175e+09,-1.519683266812570763e+10
1.791099999999999909e+03,6.326335641883047104e+09,-2.863572488936704636e+09,-1.522058926170791054e+10
1.792200000000000045e+03,6.200701226552336693e+09,-2.804863816123945236e+09,-1.524306319620116043e+10
1.793299999999999955e+03,6.097174619716248512e+09,-2.754951028593716145e+09,-1.526468703654294395e+10
1.794400000000000091e+03,6.009116942138964653e+09,-2.711313771855745316e+09,-1.528569582551091957e+10
1.795500000000000000e+03,5.932547066638284683e+09,-2.672419367665092468e+09,-1.530623400716490173e+10
1.796599999999999909e+03,5.864872757571976662e+09,-2.637256896003338814e+09,-1.532639779178840637e+10
1.797700000000000045e+03,5.804304278175396919e+09,-2.605119974571277618e+09,-1.534625502853289413e+10
1.798799999999999955e+03,5.749550384921999931e+09,-2.575493208037847996e+09,-1.536585565454717255e+10
1.799900000000000091e+03,5.699646956845231056e+09,-2.547987672691517830e+09,-1.538523766518742752e+10
1.801000000000000000e+03,5.653854005191768646e+09,-2.522301851208749294e+09,-1.540443074871940613e+10
1.802099999999999909e+03,5.611590559270049095e+09,-2.498196755185313225e+09,-1.542345861314270782e+10
1.803200000000000045e+03,5.572391766977089882e+09,-2.475479420634825230e+09,-1.544234053776015091e+10
1.804299999999999955e+03,5.535879647374722481e+09,-2.453991579989765167e+09,-1.546109244339866829e+10
1.805400000000000091e+03,5.501742566570918083e+09,-2.433601661011729717e+09,-1.547972765197307205e+10
1.806500000000000000e+03,5.469720474309046745e+09,-2.414198995080674171e+09,-1.549825743890907860e+10
1.807599999999999909e+03,5.439594056205385208e+09,-2.395689535830959320e+09,-1.551669144334224892e+10
1.808700000000000045e+03,5.411176607742541313e+09,-2.377992632270940781e+09,-1.553503797878122520e+10
1.809799999999999955e+03,5.384307852823459625e+09,-2.361038560737285137e+09,-1.555330427162686729e+10
1.810900000000000091e+03,5.358849165181839943e+09,-2.344766605623630047e+09,-1.557149664754901314e+10
1.812000000000000000e+03,5.334742384843952179e+09,-2.329154626199250221e+09,-1.558962205670274162e+10
1.813099999999999909e+03,5.311753711008079529e+09,-2.314092078965001106e+09,-1.560768286124286842e+10
1.814200000000000045e+03,5.289855842991030693e+09,-2.299570138834195137e+09,-1.562568461828985405e+10
1.815299999999999955e+03,5.268966292095589638e+09,-2.285551791157158852e+09,-1.564363125092689705e+10
1.816400000000000091e+03,5.249011655044919014e+09,-2.272003912281200409e+09,-1.566152628382099915e+10
1.817500000000000000e+03,5.229926329150483131e+09,-2.258896737494671822e+09,-1.567937289611925888e+10
1.818599999999999909e+03,5.211651447512094498e+09,-2.246203417988947868e+09,-1.569717396565873528e+10
1.819700000000000045e+03,5.194133990397494316e+09,-2.233899649402746201e+09,-1.571493210616828918e+10
1.820799999999999955e+03,5.177326038817263603e+09,-2.221963358376679420e+09,-1.573264969877373314e+10
1.821900000000000091e+03,5.161184144000249863e+09,-2.210374436644518852e+09,-1.575032891880961227e+10
1.823000000000000000e+03,5.145668790664041519e+09,-2.199114513467279434e+09,-1.576797175888379478e+10
1.824099999999999909e+03,5.130743940664911270e+09,-2.188166761816112518e+09,-1.578558004849694061e+10
1.825200000000000045e+03,5.116376638557036400e+09,-2.177515729507435799e+09,-1.580315547130852127e+10
1.826299999999999955e+03,5.102536673412245750e+09,-2.167147194281906128e+09,-1.582069957991943932e+10
1.827400000000000091e+03,5.089196285160196304e+09,-2.157048037274230003e+09,-1.583821380885216713e+10
1.828500000000000000e+03,5.076329909339060783e+09,-2.147206132623880625e+09,-1.585569948590488625e+10
1.829599999999999909e+03,5.063913954270442009e+09,-2.137610250732132673e+09,-1.587315784213244057e+10
1.830700000000000045e+03,5.051926605835523605e+09,-2.128249973178525448e+09,-1.589059002065005493e+10
1.831799999999999955e+03,5.040347655839653015e+09,-2.119115617635696650e+09,-1.590799708442517090e+10
1.832900000000000091e+03,5.029158350626694679e+09,-2.110198171398544788e+09,-1.592538002319506264e+10
1.834000000000000000e+03,5.018341257138877869e+09,-2.101489232360492468e+09,-1.594273975962585068e+10
1.835099999999999909e+03,5.007880144062150002e+09,-2.092980956450804472e+09,-1.596007715481249237e+10
1.836200000000000045e+03,4.997759876062764168e+09,-2.084666010698126316e+09,-1.597739301320259094e+10
1.837299999999999955e+03,4.987966319422294617e+09,-2.076537531209143162e+09,-1.599468808701580429e+10
1.838400000000000091e+03,4.978486257627561569e+09,-2.068589085453830242e+09,-1.601196308021991730e+10
1.839500000000000000e+03,4.969307315682464600e+09,-2.060814638336265564e+09,-1.602921865211641121e+10
1.840599999999999909e+03,4.960417892079700470e+09,-2.053208521600124121e+09,-1.604645542058083344e+10
1.841700000000000045e+03,4.951807097524660110e+09,-2.045765406183894396e+09,-1.606367396499731255e+10
1.842799999999999955e+03,4.943464699622138977e+09,-2.038480277188781500e+09,-1.608087482892096901e+10
1.843900000000000091e+03,4.935381072842812538e+09,-2.031348411166856766e+09,-1.609805852249860191e+10
1.845000000000000000e+03,4.927547153178667068e+09,-2.024365355476758003e+09,-1.611522552467303085e+10
1.846099999999999909e+03,4.919954396967662811e+09,-2.017526909482535124e+09,-1.613237628519417953e+10
1.847200000000000045e+03,4.912594743440985680e+09,-2.010829107404382944e+09,-1.614951122645637131e+10
1.848299999999999955e+03,4.905460580592153549e+09,-2.004268202646377563e+09,-1.616663074518005371e+10
1.849400000000000091e+03,4.898544714025478363e+09,-1.997840653453907967e+09,-1.618373521395301247e+10
1.850500000000000000e+03,4.891840338476185799e+09,-1.991543109766842365e+09,-1.620082498264455414e+10
1.851599999999999909e+03,4.885341011732260704e+09,-1.985372401150202274e+09,-1.621790037970555115e+10
1.852700000000000045e+03,4.879040630720628738e+09,-1.979325525699046612e+09,-1.623496171336440849e+10
1.853799999999999955e+03,4.872933409546831131e+09,-1.973399639825500488e+09,-1.625200927272887421e+10
1.854900000000000091e+03,4.867013859299488068e+09,-1.967592048844414234e+09,-1.626904332880212402e+10
1.856000000000000000e+03,4.861276769453521729e+09,-1.961900198284780025e+09,-1.628606413542105865e+10
1.857099999999999909e+03,4.855717190723381996e+09,-1.956321665861644506e+09,-1.630307193012322235e+10
1.858200000000000045e+03,4.850330419232972145e+09,-1.950854154048573017e+09,-1.632006693494900131e+10
1.859299999999999955e+03,4.845111981884155273e+09,-1.945495483199658155e+09,-1.633704935718391037e+10
1.860400000000000091e+03,4.840057622817369461e+09,-1.940243585172562599e+09,-1.635401939004671097e+10
1.861500000000000000e+03,4.835163290886107445e+09,-1.935096497424650669e+09,-1.637097721332437897e+10
1.862599999999999909e+03,4.830425127938320160e+09,-1.930052357446541309e+09,-1.638792299397787094e+10
1.863700000000000045e+03,4.825839458167248726e+09,-1.925109397771256208e+09,-1.640485688666715431e+10
1.864799999999999955e+03,4.821402777952876091e+09,-1.920265941119083881e+09,-1.642177903428134537e+10
1.865900000000000091e+03,4.817111746543990135e+09,-1.915520395981251240e+09,-1.643868956841000557e+10
1.867000000000000000e+03,4.812963177513894081e+09,-1.910871252611007690e+09,-1.645558860975907707e+10
1.868099999999999909e+03,4.808954030225460052e+09,-1.906317078816258907e+09,-1.647247626863355446e+10
1.869200000000000045e+03,4.805081402736862183e+09,-1.901856516739915371e+09,-1.648935264524134064e+10
1.870299999999999955e+03,4.801342524769621849e+09,-1.897488279521251917e+09,-1.650621783004280663e+10
1.871400000000000091e+03,4.797734750657536507e+09,-1.893211147775554657e+09,-1.652307190415911865e+10
1.872500000000000000e+03,4.794255553526565552e+09,-1.889023966938816309e+09,-1.653991493962059593e+10
1.873599999999999909e+03,4.790902519438616753e+09,-1.884925644445406437e+09,-1.655674699966690063e+10
1.874700000000000045e+03,4.787673341985318184e+09,-1.880915147149296761e+09,-1.657356813901306915e+10
1.875799999999999955e+03,4.784565817196426392e+09,-1.876991498887110233e+09,-1.659037840410118484e+10
1.876900000000000091e+03,4.781577838900362968e+09,-1.873153778308549881e+09,-1.660717783330977821e+10
1.878000000000000000e+03,4.778707394070757866e+09,-1.869401116588537693e+09,-1.662396645720198250e+10
1.879099999999999909e+03,4.775952558786539078e+09,-1.865732695560014725e+09,-1.664074429869688225e+10
1.880200000000000045e+03,4.773311494254459381e+09,-1.862147745808714867e+09,-1.665751137326022530e+10
1.881299999999999955e+03,4.770782443104718208e+09,-1.858645544914476871e+09,-1.667426768907502174e+10
1.882400000000000091e+03,4.768363725909592628e+09,-1.855225415802919388e+09,-1.669101324719846535e+10
1.883500000000000000e+03,4.766053737921669006e+09,-1.851886725210772038e+09,-1.670774804170398140e+10
1.884599999999999909e+03,4.763850945944782257e+09,-1.848628882194856644e+09,-1.672447205982264900e+10
1.885700000000000045e+03,4.761753885477083206e+09,-1.845451336810600281e+09,-1.674118528205624962e+10
1.886799999999999955e+03,4.759761157940976143e+09,-1.842353578804392815e+09,-1.675788768229492569e+10
1.887900000000000091e+03,4.757871428060071945e+09,-1.839335136375250340e+09,-1.677457922792727280e+10
1.889000000000000000e+03,4.756083421557765007e+09,-1.836395575164340019e+09,-1.679125987990695000e+10
1.890099999999999909e+03,4.754395922686081886e+09,-1.833534497043971062e+09,-1.680792959286990929e+10
1.891200000000000045e+03,4.752807772147641182e+09,-1.830751539204105854e+09,-1.682458831519207573e+10
1.892299999999999955e+03,4.751317865022526741e+09,-1.828046373198721886e+09,-1.684123598906132698e+10
1.893400000000000091e+03,4.749925148829443932e+09,-1.825418704068702221e+09,-1.685787255053772163e+10
1.894500000000000000e+03,4.748628621693324089e+09,-1.822868269519281864e+09,-1.687449792960647202e+10
1.895599999999999909e+03,4.747427330614025116e+09,-1.820394839150294304e+09,-1.689111205022376060e+10
1.896700000000000045e+03,4.746320369829268456e+09,-1.817998213735615730e+09,-1.690771483035564041e+10
1.897799999999999955e+03,4.745306879267284393e+09,-1.815678224549725533e+09,-1.692430618201031113e+10
1.898900000000000091e+03,4.744386043083437920e+09,-1.813434732738766670e+09,-1.694088601126426125e+10
1.900000000000000000e+03,4.743557088276722908e+09,-1.811267628734403133e+09,-1.695745421828190422e+10
1.901099999999999909e+03,4.742819283381407738e+09,-1.809176831708024025e+09,-1.697401069732952499e+10
1.902200000000000045e+03,4.742171937229929924e+09,-1.807162289063659668e+09,-1.699055533678327179e+10
1.903299999999999955e+03,4.741614397782993317e+09,-1.805223975967800140e+09,-1.700708801913140488e+10
1.904400000000000091e+03,4.741146051023787498e+09,-1.803361894914452553e+09,-1.702360862097134590e+10
1.905500000000000000e+03,4.740766319978045464e+09,-1.801576075385294914e+09,-1.704011701298665810e+10
1.906599999999999909e+03,4.740474663416894913e+09,-1.799866573192625999e+09,-1.705661306000070000e+10
1.907700000000000045e+03,4.740270575492008209e+09,-1.798233470671549320e+09,-1.707309662083387756e+10
1.908799999999999955e+03,4.740153584361392975e+09,-1.796676875913486004e+09,-1.708956754838670731e+10
1.909900000000000091e+03,4.740123251540735245e+09,-1.795196922658040047e+09,-1.710602568957090569e+10
1.911000000000000000e+03,4.740179171108196259e+09,-1.793793770032498360e+09,-1.712247088527755737e+10
1.912099999999999909e+03,4.740320968961587906e+09,-1.792467602325219154e+09,-1.713890297033884430e+10
1.913200000000000045e+03,4.740548302120466232e+09,-1.791218628787043571e+09,-1.715532177348429108e+10
1.914299999999999955e+03,4.740860858069348335e+09,-1.790047083457921028e+09,-1.717172711729230309e+10
1.915400000000000091e+03,4.741258354140563011e+09,-1.788953225018651485e+09,-1.718811881813674164e+10
1.916500000000000000e+03,4.741740536946033478e+09,-1.787937336677206993e+09,-1.720449668612614059e+10
1.917599999999999909e+03,4.742307181792325020e+09,-1.786999726027846813e+09,-1.722086052505027771e+10
1.918700000000000045e+03,4.742958092225511551e+09,-1.786140725024288177e+09,-1.723721013229990387e+10
1.919799999999999955e+03,4.743693099523091316e+09,-1.785360689892456055e+09,-1.725354529880165100e+10
1.920900000000000091e+03,4.744512062256458282e+09,-1.784660001101918221e+09,-1.726986580893918991e+10
1.922000000000000000e+03,4.745414865876956940e+09,-1.784039063351809978e+09,-1.728617144047121048e+10
1.923099999999999909e+03,4.746401422331355095e+09,-1.783498305577604294e+09,-1.730246196444444275e+10
1.924200000000000045e+03,4.747471669705726624e+09,-1.783038180977993965e+09,-1.731873714510210800e+10
1.925299999999999955e+03,4.748625571896874428e+09,-1.782659167062273979e+09,-1.733499673978715134e+10
1.926400000000000091e+03,4.749863118310204506e+09,-1.782361765717408180e+09,-1.735124049884062958e+10
1.927500000000000000e+03,4.751184323583379745e+09,-1.782146503294662952e+09,-1.736746816549517822e+10
1.928599999999999909e+03,4.752589227334898949e+09,-1.782013930715752602e+09,-1.738367947576329803e+10
1.929700000000000045e+03,4.754077893936898232e+09,-1.781964623598567009e+09,-1.739987415832035065e+10
1.930799999999999955e+03,4.755650412311495781e+09,-1.781999182401515007e+09,-1.741605193438262939e+10
1.931900000000000091e+03,4.757306895750083923e+09,-1.782118232587579727e+09,-1.743221251757977295e+10
1.933000000000000000e+03,4.759047481754985809e+09,-1.782322424807019711e+09,-1.744835561382196045e+10
